source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation
hyperparam_learning_rate,hyperparam_seed,1.0,irrelevant,yes,very_strong,hyperparam,hyperparam,other,learning_rate → seed
energy_gpu_avg_watts,hyperparam_seed,1.0,irrelevant,yes,very_strong,mediator,hyperparam,other,gpu_avg_watts → seed
energy_gpu_util_avg_percent,hyperparam_seed,1.0,irrelevant,yes,very_strong,mediator,hyperparam,other,gpu_util_avg_percent → seed
hyperparam_dropout_x_is_parallel,hyperparam_seed,1.0,moderation,yes,very_strong,interaction,hyperparam,other,并行模式调节dropout对seed的效应
energy_gpu_total_joules,hyperparam_seed,0.949999988079071,irrelevant,yes,very_strong,energy,hyperparam,other,gpu_total_joules → seed
energy_gpu_temp_max_celsius,hyperparam_seed,0.800000011920929,irrelevant,yes,very_strong,mediator,hyperparam,other,gpu_temp_max_celsius → seed
perf_rank1,hyperparam_seed,0.6000000238418579,irrelevant,yes,very_strong,performance,hyperparam,other,rank1 → seed
energy_cpu_pkg_joules,energy_gpu_min_watts,0.5,mediator,yes,strong,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_min_watts
energy_gpu_max_watts,model_pcb,0.5,irrelevant,yes,strong,mediator,control,other,gpu_max_watts → model_pcb
model_hrnet18,energy_gpu_util_max_percent,0.5,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
energy_gpu_util_max_percent,energy_gpu_max_watts,0.5,mediator,yes,strong,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_max_watts
model_hrnet18,energy_gpu_total_joules,0.45000001788139343,control_effect,yes,strong,control,energy,other,模型控制变量的影响
energy_gpu_util_max_percent,model_pcb,0.45000001788139343,irrelevant,yes,strong,mediator,control,other,gpu_util_max_percent → model_pcb
perf_rank1,perf_map,0.45000001788139343,irrelevant,yes,strong,performance,performance,other,rank1 → map
energy_gpu_util_avg_percent,energy_gpu_total_joules,0.45000001788139343,mediator,yes,strong,mediator,energy,Q3,gpu_util_avg_percent通过某种机制影响gpu_total_joules
energy_gpu_temp_avg_celsius,energy_gpu_avg_watts,0.45000001788139343,mediator,yes,strong,mediator,mediator,Q3,gpu_temp_avg_celsius通过某种机制影响gpu_avg_watts
model_pcb,energy_gpu_temp_max_celsius,0.45000001788139343,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
energy_gpu_util_max_percent,energy_gpu_temp_max_celsius,0.45000001788139343,mediator,yes,strong,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_temp_max_celsius
energy_gpu_util_max_percent,energy_gpu_temp_avg_celsius,0.45000001788139343,mediator,yes,strong,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_temp_avg_celsius
model_hrnet18,energy_gpu_avg_watts,0.4000000059604645,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
energy_gpu_min_watts,energy_gpu_temp_max_celsius,0.4000000059604645,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_temp_max_celsius
is_parallel,energy_gpu_avg_watts,0.4000000059604645,mode_effect,yes,strong,mode,mediator,other,is_parallel → gpu_avg_watts
is_parallel,energy_gpu_total_joules,0.4000000059604645,mode_effect,yes,strong,mode,energy,other,is_parallel → gpu_total_joules
is_parallel,energy_gpu_min_watts,0.4000000059604645,mode_effect,yes,strong,mode,mediator,other,is_parallel → gpu_min_watts
hyperparam_learning_rate_x_is_parallel,hyperparam_learning_rate,0.4000000059604645,moderation,yes,strong,interaction,hyperparam,other,并行模式调节learning_rate对learning_rate的效应
energy_cpu_ram_joules,energy_gpu_temp_max_celsius,0.4000000059604645,mediator,yes,strong,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_temp_max_celsius
perf_rank5,perf_rank1,0.4000000059604645,irrelevant,yes,strong,performance,performance,other,rank5 → rank1
energy_cpu_pkg_joules,energy_gpu_total_joules,0.4000000059604645,mediator,yes,strong,energy,energy,Q3,cpu_pkg_joules通过某种机制影响gpu_total_joules
perf_map,energy_gpu_temp_max_celsius,0.4000000059604645,irrelevant,yes,strong,performance,mediator,Q2,map → gpu_temp_max_celsius
is_parallel,energy_gpu_util_max_percent,0.4000000059604645,mode_effect,yes,strong,mode,mediator,other,is_parallel → gpu_util_max_percent
energy_gpu_max_watts,energy_gpu_util_avg_percent,0.4000000059604645,mediator,yes,strong,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_util_avg_percent
energy_gpu_util_avg_percent,energy_gpu_min_watts,0.4000000059604645,mediator,yes,strong,mediator,mediator,Q3,gpu_util_avg_percent通过某种机制影响gpu_min_watts
hyperparam_epochs_x_is_parallel,energy_gpu_total_joules,0.4000000059604645,moderation,yes,strong,interaction,energy,Q1,并行模式调节epochs对gpu_total_joules的效应
energy_gpu_util_avg_percent,energy_gpu_util_max_percent,0.4000000059604645,mediator,yes,strong,mediator,mediator,Q3,gpu_util_avg_percent通过某种机制影响gpu_util_max_percent
energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,0.4000000059604645,mediator,yes,strong,mediator,mediator,Q3,gpu_temp_avg_celsius通过某种机制影响gpu_temp_max_celsius
hyperparam_epochs,energy_gpu_total_joules,0.3499999940395355,main_effect,yes,strong,hyperparam,energy,Q1,epochs直接影响gpu_total_joules
is_parallel,energy_gpu_max_watts,0.3499999940395355,mode_effect,yes,strong,mode,mediator,other,is_parallel → gpu_max_watts
model_pcb,is_parallel,0.3499999940395355,control_effect,yes,strong,control,mode,other,模型控制变量的影响
model_hrnet18,energy_gpu_max_watts,0.3499999940395355,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
energy_gpu_min_watts,energy_gpu_util_avg_percent,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_util_avg_percent
energy_gpu_avg_watts,energy_gpu_total_joules,0.3499999940395355,mediator,yes,strong,mediator,energy,Q3,gpu_avg_watts通过某种机制影响gpu_total_joules
hyperparam_learning_rate,hyperparam_learning_rate_x_is_parallel,0.3499999940395355,irrelevant,yes,strong,hyperparam,interaction,other,learning_rate → learning_rate_x_parallel
energy_cpu_ram_joules,energy_gpu_temp_avg_celsius,0.3499999940395355,mediator,yes,strong,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_temp_avg_celsius
energy_cpu_ram_joules,energy_gpu_avg_watts,0.3499999940395355,mediator,yes,strong,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_avg_watts
perf_rank5,hyperparam_dropout,0.3499999940395355,irrelevant,yes,strong,performance,hyperparam,other,rank5 → dropout
energy_gpu_min_watts,energy_gpu_max_watts,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_max_watts
hyperparam_epochs,energy_gpu_min_watts,0.3499999940395355,main_effect,yes,strong,hyperparam,mediator,other,epochs直接影响gpu_min_watts
energy_gpu_temp_max_celsius,energy_gpu_avg_watts,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_avg_watts
perf_rank5,hyperparam_dropout_x_is_parallel,0.3499999940395355,irrelevant,yes,strong,performance,interaction,other,rank5 → dropout_x_parallel
energy_gpu_temp_avg_celsius,energy_gpu_min_watts,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_temp_avg_celsius通过某种机制影响gpu_min_watts
energy_gpu_avg_watts,energy_gpu_temp_max_celsius,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_temp_max_celsius
model_hrnet18,model_pcb,0.3499999940395355,control_effect,yes,strong,control,control,other,模型控制变量的影响
energy_gpu_avg_watts,energy_gpu_temp_avg_celsius,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_temp_avg_celsius
energy_cpu_ram_joules,is_parallel,0.3499999940395355,irrelevant,yes,strong,energy,mode,other,cpu_ram_joules → is_parallel
hyperparam_learning_rate_x_is_parallel,hyperparam_dropout_x_is_parallel,0.3499999940395355,moderation,yes,strong,interaction,interaction,other,并行模式调节learning_rate对dropout_x_parallel的效应
hyperparam_epochs_x_is_parallel,hyperparam_epochs,0.3499999940395355,moderation,yes,strong,interaction,hyperparam,other,并行模式调节epochs对epochs的效应
hyperparam_epochs_x_is_parallel,energy_gpu_temp_max_celsius,0.30000001192092896,moderation,yes,strong,interaction,mediator,other,并行模式调节epochs对gpu_temp_max_celsius的效应
hyperparam_dropout_x_is_parallel,hyperparam_dropout,0.30000001192092896,moderation,yes,strong,interaction,hyperparam,other,并行模式调节dropout对dropout的效应
model_pcb,perf_map,0.30000001192092896,control_effect,yes,strong,control,performance,other,模型控制变量的影响
energy_cpu_pkg_joules,energy_cpu_total_joules,0.30000001192092896,mediator,yes,strong,energy,energy,Q3,cpu_pkg_joules通过某种机制影响cpu_total_joules
energy_cpu_total_joules,energy_gpu_temp_avg_celsius,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_temp_avg_celsius
energy_cpu_ram_joules,hyperparam_epochs,0.30000001192092896,irrelevant,yes,strong,energy,hyperparam,other,cpu_ram_joules → epochs
energy_cpu_total_joules,energy_gpu_util_avg_percent,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_util_avg_percent
model_hrnet18,hyperparam_epochs,0.30000001192092896,control_effect,yes,strong,control,hyperparam,other,模型控制变量的影响
model_hrnet18,hyperparam_dropout_x_is_parallel,0.30000001192092896,control_effect,yes,strong,control,interaction,other,模型控制变量的影响
energy_gpu_util_avg_percent,energy_gpu_temp_avg_celsius,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_util_avg_percent通过某种机制影响gpu_temp_avg_celsius
energy_gpu_util_avg_percent,is_parallel,0.30000001192092896,irrelevant,yes,strong,mediator,mode,other,gpu_util_avg_percent → is_parallel
energy_gpu_util_max_percent,energy_gpu_avg_watts,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_avg_watts
energy_gpu_util_max_percent,energy_gpu_min_watts,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_min_watts
energy_cpu_total_joules,hyperparam_epochs_x_is_parallel,0.30000001192092896,irrelevant,yes,strong,energy,interaction,other,cpu_total_joules → epochs_x_parallel
perf_map,energy_gpu_max_watts,0.30000001192092896,irrelevant,yes,strong,performance,mediator,Q2,map → gpu_max_watts
perf_map,energy_gpu_min_watts,0.30000001192092896,irrelevant,yes,strong,performance,mediator,Q2,map → gpu_min_watts
energy_cpu_ram_joules,energy_cpu_pkg_joules,0.30000001192092896,mediator,yes,strong,energy,energy,Q3,cpu_ram_joules通过某种机制影响cpu_pkg_joules
model_pcb,energy_gpu_avg_watts,0.30000001192092896,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
hyperparam_dropout,hyperparam_dropout_x_is_parallel,0.30000001192092896,irrelevant,yes,strong,hyperparam,interaction,other,dropout → dropout_x_parallel
hyperparam_learning_rate,perf_rank5,0.30000001192092896,main_effect,yes,strong,hyperparam,performance,other,learning_rate直接影响rank5
energy_gpu_max_watts,model_hrnet18,0.30000001192092896,irrelevant,yes,strong,mediator,control,other,gpu_max_watts → model_hrnet18
perf_map,hyperparam_dropout_x_is_parallel,0.30000001192092896,irrelevant,yes,strong,performance,interaction,other,map → dropout_x_parallel
perf_rank1,energy_gpu_max_watts,0.30000001192092896,irrelevant,yes,strong,performance,mediator,Q2,rank1 → gpu_max_watts
energy_gpu_avg_watts,energy_gpu_max_watts,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_max_watts
energy_gpu_temp_max_celsius,energy_gpu_total_joules,0.30000001192092896,mediator,yes,strong,mediator,energy,Q3,gpu_temp_max_celsius通过某种机制影响gpu_total_joules
hyperparam_epochs,hyperparam_epochs_x_is_parallel,0.30000001192092896,irrelevant,yes,strong,hyperparam,interaction,other,epochs → epochs_x_parallel
energy_gpu_max_watts,energy_gpu_avg_watts,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_avg_watts
energy_cpu_total_joules,energy_gpu_util_max_percent,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_util_max_percent
energy_cpu_total_joules,energy_cpu_pkg_joules,0.30000001192092896,mediator,yes,strong,energy,energy,Q3,cpu_total_joules通过某种机制影响cpu_pkg_joules
is_parallel,energy_gpu_temp_max_celsius,0.30000001192092896,mode_effect,yes,strong,mode,mediator,other,is_parallel → gpu_temp_max_celsius
energy_gpu_max_watts,energy_gpu_temp_avg_celsius,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_temp_avg_celsius
hyperparam_epochs,energy_gpu_temp_max_celsius,0.30000001192092896,main_effect,yes,strong,hyperparam,mediator,other,epochs直接影响gpu_temp_max_celsius
model_hrnet18,energy_gpu_min_watts,0.30000001192092896,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
model_hrnet18,energy_gpu_temp_avg_celsius,0.30000001192092896,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
model_pcb,hyperparam_learning_rate,0.30000001192092896,control_effect,yes,strong,control,hyperparam,other,模型控制变量的影响
energy_cpu_total_joules,energy_cpu_ram_joules,0.30000001192092896,mediator,yes,strong,energy,energy,Q3,cpu_total_joules通过某种机制影响cpu_ram_joules
