source,target,weight
energy_cpu_pkg_joules,energy_gpu_util_avg_percent,0.30000001192092896
energy_cpu_ram_joules,hyperparam_epochs,0.30000001192092896
energy_gpu_avg_watts,energy_gpu_min_watts,0.45000001788139343
energy_gpu_avg_watts,energy_gpu_temp_max_celsius,0.3499999940395355
energy_gpu_avg_watts,energy_gpu_util_avg_percent,0.4000000059604645
energy_gpu_avg_watts,energy_gpu_util_max_percent,0.30000001192092896
energy_gpu_max_watts,energy_gpu_avg_watts,0.30000001192092896
energy_gpu_max_watts,energy_gpu_min_watts,0.30000001192092896
energy_gpu_max_watts,energy_gpu_temp_avg_celsius,0.3499999940395355
energy_gpu_max_watts,energy_gpu_temp_max_celsius,0.30000001192092896
energy_gpu_max_watts,energy_gpu_util_max_percent,0.4000000059604645
energy_gpu_max_watts,hyperparam_seed,0.45000001788139343
energy_gpu_max_watts,perf_test_accuracy,0.3499999940395355
energy_gpu_total_joules,energy_cpu_ram_joules,0.3499999940395355
energy_gpu_temp_avg_celsius,energy_gpu_avg_watts,0.3499999940395355
energy_gpu_temp_avg_celsius,energy_gpu_min_watts,0.3499999940395355
energy_gpu_temp_max_celsius,energy_gpu_min_watts,0.30000001192092896
energy_gpu_temp_max_celsius,energy_gpu_temp_avg_celsius,0.4000000059604645
energy_gpu_util_avg_percent,energy_gpu_min_watts,0.3499999940395355
energy_gpu_util_max_percent,energy_gpu_max_watts,0.45000001788139343
energy_gpu_util_max_percent,energy_gpu_util_avg_percent,0.3499999940395355
model_mnist_ff,energy_gpu_min_watts,0.5
model_mnist_ff,energy_gpu_temp_avg_celsius,0.30000001192092896
model_mnist_ff,energy_gpu_util_avg_percent,0.3499999940395355
model_mnist_ff,model_mnist_rnn,0.5
model_mnist_ff,hyperparam_batch_size,0.3499999940395355
model_mnist_ff,hyperparam_seed,0.5
model_mnist_ff,perf_test_accuracy,1.0
model_mnist_rnn,energy_gpu_min_watts,0.30000001192092896
model_mnist_rnn,perf_test_accuracy,0.30000001192092896
model_siamese,energy_gpu_min_watts,0.5
model_siamese,energy_gpu_util_avg_percent,0.30000001192092896
model_siamese,model_mnist_rnn,0.3499999940395355
model_siamese,hyperparam_seed,0.3499999940395355
hyperparam_learning_rate,energy_gpu_min_watts,0.3499999940395355
hyperparam_learning_rate,hyperparam_epochs,0.30000001192092896
hyperparam_epochs,energy_cpu_pkg_joules,0.30000001192092896
hyperparam_epochs,energy_gpu_util_avg_percent,0.4000000059604645
hyperparam_epochs,model_siamese,0.4000000059604645
hyperparam_epochs,perf_test_accuracy,0.4000000059604645
hyperparam_max_iter,hyperparam_batch_size,0.5
hyperparam_batch_size_x_is_parallel,energy_gpu_avg_watts,0.550000011920929
hyperparam_batch_size_x_is_parallel,energy_gpu_max_watts,0.30000001192092896
hyperparam_batch_size_x_is_parallel,energy_gpu_min_watts,0.9000000357627869
hyperparam_batch_size_x_is_parallel,energy_gpu_temp_avg_celsius,0.5
hyperparam_batch_size_x_is_parallel,energy_gpu_util_max_percent,0.30000001192092896
hyperparam_batch_size_x_is_parallel,is_parallel,0.6000000238418579
hyperparam_batch_size_x_is_parallel,model_mnist_rnn,0.4000000059604645
hyperparam_batch_size_x_is_parallel,hyperparam_batch_size,0.949999988079071
hyperparam_batch_size_x_is_parallel,perf_test_accuracy,0.3499999940395355
hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate_x_is_parallel,0.75
hyperparam_batch_size_x_is_parallel,hyperparam_epochs_x_is_parallel,0.9000000357627869
hyperparam_learning_rate_x_is_parallel,energy_gpu_avg_watts,0.4000000059604645
hyperparam_learning_rate_x_is_parallel,energy_gpu_util_avg_percent,0.30000001192092896
hyperparam_learning_rate_x_is_parallel,is_parallel,0.30000001192092896
hyperparam_learning_rate_x_is_parallel,perf_test_accuracy,0.30000001192092896
hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,0.30000001192092896
hyperparam_epochs_x_is_parallel,energy_gpu_min_watts,0.3499999940395355
hyperparam_epochs_x_is_parallel,energy_gpu_temp_max_celsius,0.3499999940395355
hyperparam_epochs_x_is_parallel,is_parallel,0.4000000059604645
hyperparam_epochs_x_is_parallel,perf_test_accuracy,0.3499999940395355
hyperparam_max_iter_x_is_parallel,perf_test_accuracy,0.699999988079071
